category_numeric,amt,state_numeric,job_numeric,trans_hour,month_name_numeric,dayOfWeek_numeric,is_fraud
7,9.18,4,1,1,7,2,0
11,71.02,1,1,1,7,2,0
11,65.01,4,4,1,7,2,0
9,4.01,21,1,1,7,2,0
11,92.77,4,2,1,7,2,0
13,51.75,18,5,1,7,2,0
12,111.32,11,12,1,7,2,0
11,59.97,2,7,1,7,2,0
11,55.09,3,3,1,7,2,0
12,320.74,24,17,1,7,2,1
12,188.41,2,7,1,7,2,0
7,3.22,15,19,1,7,2,0
11,80.41,5,7,1,7,2,0
11,65.32,2,10,1,7,2,0
6,3.47,0,20,2,7,2,0
11,59.82,6,11,2,7,2,0
9,49.59,23,16,2,7,2,0
7,7.31,11,19,2,7,2,0
4,3.91,4,1,2,7,2,0
12,200.86,14,13,2,7,2,0
11,72.28,11,14,2,7,2,0
6,148.12,16,4,2,7,2,0
6,31.11,28,3,2,7,2,0
9,8.36,29,20,2,7,2,0
12,120.8,30,15,2,7,2,0
12,59.97,8,2,2,7,2,0
6,112.74,1,20,2,7,2,0
3,29.53,30,0,2,7,2,0
13,31.71,2,7,3,7,2,0
9,5.35,28,19,3,7,2,0
7,1.08,17,7,3,7,2,0
13,69.1,4,4,3,7,2,0
7,7.77,31,15,3,7,2,0
6,30.93,27,19,3,7,2,0
4,137.6,28,3,3,7,2,0
7,3.26,17,7,3,7,2,0
11,44.87,21,13,3,7,2,0
12,79.45,11,12,3,7,2,0
9,151.07,3,3,3,7,2,0
11,50.33,11,12,3,7,2,0
11,48.76,15,5,4,7,2,0
7,5.55,29,20,4,7,2,0
12,194.24,11,3,4,7,2,0
11,83.97,10,7,4,7,2,0
12,218.24,2,14,4,7,2,0
13,37.91,5,5,4,7,2,0
4,175.19,31,9,4,7,2,0
7,2.25,3,3,4,7,2,0
11,69.94,17,7,4,7,2,0
12,186.89,16,4,4,7,2,0
7,17.11,4,1,4,7,2,0
11,51.27,11,14,4,7,2,0
9,13.68,21,1,4,7,2,0
4,5.96,14,21,4,7,2,0
13,60.56,2,14,4,7,2,0
7,8.41,23,16,4,7,2,0
9,39.9,25,16,4,7,2,0
11,53.48,14,21,4,7,2,0
12,192.68,11,3,5,7,2,0
13,42.59,2,2,5,7,2,0
7,3.59,6,19,5,7,2,0
6,14.67,14,13,5,7,2,0
11,98.74,0,12,5,7,2,0
11,71.36,4,2,5,7,2,0
12,131.99,7,15,5,7,2,0
11,59.57,6,19,5,7,2,0
12,130.4,26,8,5,7,2,0
11,89.9,11,12,5,7,2,0
13,90.05,14,13,5,7,2,0
4,8.47,11,11,5,7,2,0
11,49.52,0,5,6,7,2,0
12,114.42,4,4,6,7,2,0
12,90.97,22,12,6,7,2,0
6,13.42,28,19,6,7,2,0
13,73.34,0,12,6,7,2,0
11,68.5,11,19,6,7,2,0
11,43.96,9,10,6,7,2,0
12,118.66,11,12,6,7,2,0
6,36.63,7,2,6,7,2,0
11,35.15,6,11,6,7,2,0
11,76.66,11,14,6,7,2,0
11,56.14,11,19,7,7,2,0
12,194.76,1,11,7,7,2,0
6,4.84,0,0,7,7,2,0
7,31.32,14,13,7,7,2,0
12,68.51,6,11,7,7,2,0
11,57.94,2,8,7,7,2,0
11,44.5,23,16,7,7,2,0
3,55.06,11,20,7,7,2,0
4,4.8,21,13,7,7,2,0
11,65.53,4,1,7,7,2,0
12,142.51,12,5,8,7,2,0
6,5.15,11,19,8,7,2,0
11,45.07,17,3,8,7,2,0
7,1.09,6,19,8,7,2,0
11,96.92,21,13,8,7,2,0
4,15.66,31,9,8,7,2,0
12,96.3,35,3,8,7,2,0
4,9.05,8,8,8,7,2,0
9,72.3,7,2,8,7,2,0
11,48.81,21,1,8,7,2,0
9,9.64,30,15,8,7,2,0
11,47.79,21,13,8,7,2,0
9,8.85,3,3,8,7,2,0
9,5.81,33,15,9,7,2,0
6,6.33,31,9,9,7,2,0
11,51.9,17,7,9,7,2,0
4,3.44,15,19,9,7,2,0
11,53.51,6,11,9,7,2,0
4,5.91,21,10,9,7,2,0
4,2.58,30,0,9,7,2,0
7,9.78,2,21,9,7,2,0
11,84.74,23,16,9,7,2,0
12,204.39,11,3,9,7,2,0
7,76.93,35,3,9,7,2,0
6,5.5,8,8,9,7,2,0
11,87.34,8,9,9,7,2,0
4,7.63,0,0,10,7,2,0
4,8.72,28,19,10,7,2,0
11,54.83,25,21,10,7,2,0
3,15.61,1,20,10,7,2,0
11,62.59,17,3,10,7,2,0
12,165.81,9,8,10,7,2,0
7,18.78,6,11,10,7,2,0
4,6.16,14,21,10,7,2,0
11,41.01,29,20,10,7,2,0
3,8.96,0,0,10,7,2,0
9,11.88,26,8,10,7,2,0
6,107.68,2,8,10,7,2,0
12,125.59,13,18,11,7,2,0
11,45.33,1,20,11,7,2,0
9,126.05,4,2,11,7,2,0
9,82.2,28,3,11,7,2,0
7,1.55,30,15,11,7,2,0
6,61.18,11,3,11,7,2,0
12,91.27,4,4,11,7,2,0
7,6.03,11,11,11,7,2,0
11,95.22,10,7,11,7,2,0
11,68.39,22,12,11,7,2,0
12,136.54,29,20,11,7,2,0
12,81.87,17,3,11,7,2,0
5,3.04,21,13,12,7,2,0
2,12.64,11,12,12,7,2,0
7,1.84,11,12,12,7,2,0
10,9.0,22,12,12,7,2,0
2,64.21,2,8,12,7,2,0
3,27.27,11,14,12,7,2,0
0,76.74,27,19,12,7,2,0
0,53.85,2,9,12,7,2,0
5,58.06,14,13,12,7,2,0
5,33.26,1,11,12,7,2,0
1,24.55,14,21,12,7,2,0
2,37.74,31,15,12,7,2,0
2,103.88,7,16,12,7,2,0
8,36.16,5,5,12,7,2,0
7,4.72,11,12,12,7,2,0
3,76.42,29,20,12,7,2,0
2,94.68,10,7,12,7,2,0
2,33.72,6,19,12,7,2,0
9,1.24,8,2,12,7,2,0
3,8.5,2,21,12,7,2,0
9,39.67,5,10,12,7,2,0
1,39.55,32,11,12,7,2,0
8,2.65,13,1,12,7,2,0
10,5.12,25,16,12,7,2,0
4,8.55,2,8,12,7,2,0
2,17.97,2,9,12,7,2,0
8,3.96,6,6,12,7,2,0
5,1.56,10,7,12,7,2,0
0,17.2,5,7,12,7,2,0
0,49.24,5,10,12,7,2,0
0,59.27,11,12,12,7,2,0
8,28.8,2,2,12,7,2,0
2,45.05,17,7,13,7,2,0
4,2.29,16,4,13,7,2,0
6,1.07,16,15,13,7,2,0
8,36.28,31,15,13,7,2,0
5,96.84,0,20,13,7,2,0
4,6.96,1,1,13,7,2,0
2,146.37,2,2,13,7,2,0
2,2.74,31,15,13,7,2,0
6,3.93,11,21,13,7,2,0
4,8.4,1,1,13,7,2,0
5,2.66,5,7,13,7,2,0
0,74.32,20,18,13,7,2,0
5,34.61,20,1,13,7,2,0
1,28.32,2,8,13,7,2,0
2,75.05,2,9,13,7,2,0
2,19.06,15,5,13,7,2,0
6,935.9,6,11,13,7,2,0
0,257.55,21,10,13,7,2,0
0,13.43,7,15,14,7,2,0
6,4.87,13,1,14,7,2,0
2,36.55,18,14,14,7,2,0
9,25.68,7,16,14,7,2,0
0,142.08,0,0,14,7,2,0
1,146.18,16,4,14,7,2,0
2,63.26,8,8,14,7,2,0
4,9.7,8,9,14,7,2,0
3,66.6,16,4,14,7,2,0
4,35.44,5,5,14,7,2,0
1,55.12,35,3,14,7,2,0
3,1.11,2,10,14,7,2,0
8,56.86,2,9,14,7,2,0
0,104.69,16,4,14,7,2,0
8,9.58,11,21,14,7,2,0
3,67.99,17,3,14,7,2,0
3,65.98,18,5,14,7,2,0
4,18.82,2,8,15,7,2,0
4,120.2,20,18,15,7,2,0
2,90.69,35,3,15,7,2,0
8,61.24,11,3,15,7,2,0
2,11.83,13,1,15,7,2,0
8,5.88,9,10,15,7,2,0
5,34.23,5,5,15,7,2,0
3,29.76,0,5,15,7,2,0
1,54.71,7,2,15,7,2,0
2,54.13,8,9,15,7,2,0
4,119.32,2,9,15,7,2,0
0,20.75,8,9,15,7,2,0
5,157.71,13,18,15,7,2,0
1,198.92,2,2,15,7,2,0
0,38.81,11,12,15,7,2,0
4,4.83,2,2,15,7,2,0
6,2.07,11,12,15,7,2,0
1,35.07,11,11,16,7,2,0
4,123.86,7,2,16,7,2,0
4,144.65,29,6,16,7,2,0
6,22.27,22,12,16,7,2,0
8,59.81,4,2,16,7,2,0
5,41.56,34,1,16,7,2,0
2,96.78,14,21,16,7,2,0
2,25.34,5,5,16,7,2,0
3,99.61,1,11,16,7,2,0
4,6.01,4,4,16,7,2,0
0,24.18,14,19,16,7,2,0
9,11.14,22,12,16,7,2,0
10,473.63,7,2,16,7,2,0
3,56.22,2,9,16,7,2,0
2,106.21,21,13,16,7,2,0
8,50.46,7,16,16,7,2,0
4,8.34,6,11,16,7,2,0
1,36.66,2,9,16,7,2,0
8,74.37,2,2,16,7,2,0
0,82.75,0,20,16,7,2,0
2,30.27,6,19,17,7,2,0
8,6.42,17,3,17,7,2,0
0,12.48,11,19,17,7,2,0
5,63.25,26,8,17,7,2,0
8,7.82,32,11,17,7,2,0
0,82.79,25,16,17,7,2,0
1,103.33,8,8,17,7,2,0
4,5.71,8,2,17,7,2,0
1,2.02,17,3,17,7,2,0
8,61.9,34,1,17,7,2,0
9,595.08,14,13,17,7,2,0
1,91.17,34,1,17,7,2,0
0,116.98,5,10,17,7,2,0
10,6.72,20,1,17,7,2,0
1,41.53,9,8,17,7,2,0
4,4.76,1,11,17,7,2,0
2,20.42,7,15,17,7,2,0
9,327.55,16,4,17,7,2,0
10,6.94,2,7,17,7,2,0
4,38.14,2,8,17,7,2,0
3,101.09,11,11,17,7,2,0
3,103.69,5,5,17,7,2,0
7,8.01,6,6,17,7,2,0
3,100.31,21,13,17,7,2,0
1,55.18,14,13,17,7,2,0
0,61.5,6,19,17,7,2,0
1,163.63,22,12,17,7,2,0
3,24.63,4,2,17,7,2,0
6,6.13,11,14,17,7,2,0
1,31.03,11,3,17,7,2,0
4,108.46,7,16,18,7,2,0
10,4.51,14,21,18,7,2,0
9,242.04,2,7,18,7,2,0
2,5.07,6,11,18,7,2,0
5,13.55,15,19,18,7,2,0
10,10.44,11,11,18,7,2,0
5,53.8,2,14,18,7,2,0
0,101.7,2,14,18,7,2,0
2,201.42,26,8,18,7,2,0
1,37.51,11,14,18,7,2,0
10,1.57,4,1,18,7,2,0
1,61.41,1,1,18,7,2,0
3,32.52,11,19,18,7,2,0
1,59.58,7,2,18,7,2,0
3,138.84,11,3,18,7,2,0
5,43.46,21,13,18,7,2,0
0,10.33,1,11,18,7,2,0
4,139.01,2,14,18,7,2,0
3,60.63,21,13,18,7,2,0
5,89.17,21,13,18,7,2,0
1,2.03,1,1,18,7,2,0
4,7.64,7,15,19,7,2,0
0,28.55,16,4,19,7,2,0
4,140.79,7,2,19,7,2,0
1,25.19,11,20,19,7,2,0
4,300.28,11,3,19,7,2,0
5,97.13,11,20,19,7,2,0
1,26.77,9,10,19,7,2,0
5,26.85,13,18,19,7,2,0
2,45.83,2,10,19,7,2,0
0,71.1,16,4,19,7,2,0
0,81.58,5,5,19,7,2,0
4,2.37,4,4,19,7,2,0
5,17.33,15,19,19,7,2,0
9,7.86,13,18,19,7,2,0
3,124.82,2,8,19,7,2,0
9,218.33,5,5,19,7,2,0
10,7.18,33,15,20,7,2,0
5,30.56,14,13,20,7,2,0
4,7.0,13,18,20,7,2,0
5,3.87,17,7,20,7,2,0
2,8.2,7,16,20,7,2,0
5,81.32,11,3,20,7,2,0
2,5.99,16,4,20,7,2,0
2,23.54,11,11,20,7,2,0
2,75.17,2,9,20,7,2,0
3,14.2,2,14,20,7,2,0
10,9.38,14,21,20,7,2,0
2,41.34,6,11,20,7,2,0
3,24.45,0,0,20,7,2,0
0,90.97,2,2,20,7,2,0
5,36.17,6,19,20,7,2,0
1,43.3,5,10,20,7,2,0
9,6.61,6,11,20,7,2,0
3,55.11,21,13,20,7,2,0
5,13.34,4,4,20,7,2,0
5,9.93,6,11,20,7,2,0
5,174.33,6,11,20,7,2,0
8,122.46,2,2,20,7,2,0
5,9.37,11,21,20,7,2,0
6,32.95,2,2,20,7,2,0
5,7.04,2,10,20,7,2,0
7,1.26,6,6,20,7,2,0
10,9.95,19,0,20,7,2,0
4,102.73,16,4,21,7,2,0
6,2.4,11,12,21,7,2,0
1,4.94,29,20,21,7,2,0
8,7.48,8,2,21,7,2,0
3,18.0,2,9,21,7,2,0
8,81.46,1,1,21,7,2,0
1,117.03,14,21,21,7,2,0
4,4.48,22,12,21,7,2,0
9,125.27,16,4,21,7,2,0
10,1.56,1,20,21,7,2,0
8,8.9,25,18,21,7,2,0
5,88.29,8,9,21,7,2,0
8,7.14,13,1,21,7,2,0
2,6.91,8,2,21,7,2,0
8,157.02,11,11,21,7,2,0
2,85.96,2,2,21,7,2,0
2,80.2,1,11,21,7,2,0
8,4.79,4,2,21,7,2,0
2,42.08,23,16,21,7,2,0
4,24.29,2,14,21,7,2,0
10,26.56,1,20,21,7,2,0
1,179.68,21,13,21,7,2,0
0,34.76,8,9,21,7,2,0
1,39.82,2,8,22,7,2,0
1,43.24,2,2,22,7,2,0
8,47.61,5,5,22,7,2,0
5,274.5,21,13,22,7,2,0
9,1.9,16,15,22,7,2,0
5,72.08,16,4,22,7,2,0
5,84.82,21,13,22,7,2,0
7,768.37,24,17,22,7,2,1
3,76.92,28,3,22,7,2,0
3,68.06,14,21,22,7,2,0
8,141.63,11,12,22,7,2,0
0,2.54,28,0,22,7,2,0
9,6.43,16,4,22,7,2,0
1,43.72,14,21,22,7,2,0
7,789.41,24,17,22,7,2,1
9,1041.01,24,17,22,7,2,1
1,83.09,0,20,22,7,2,0
10,5.27,2,2,22,7,2,0
4,1.33,1,1,23,7,2,0
0,47.56,14,13,23,7,2,0
5,5.63,17,3,23,7,2,0
3,112.41,14,13,23,7,2,0
8,31.84,16,15,23,7,2,0
8,35.24,32,11,23,7,2,0
3,24.91,21,13,23,7,2,0
0,12.1,21,13,23,7,2,0
2,65.36,30,14,23,7,2,0
4,1.39,6,11,23,7,2,0
10,7.4,4,4,23,7,2,0
0,12.2,20,1,23,7,2,0
9,1106.41,24,17,23,7,2,1
3,10.61,0,0,23,7,2,0
3,62.2,27,19,23,7,2,0
8,76.66,11,3,23,7,2,0
9,52.75,11,12,23,7,2,0
12,219.18,2,9,0,7,3,0
7,161.92,2,21,0,7,3,0
4,9.63,11,19,0,7,3,0
12,224.61,2,8,0,7,3,0
7,1.21,2,10,1,7,3,0
11,77.43,1,1,1,7,3,0
12,129.34,17,3,1,7,3,0
4,366.58,4,2,1,7,3,0
4,8.48,0,0,2,7,3,0
11,103.99,10,7,2,7,3,0
6,51.85,17,7,2,7,3,0
11,78.91,11,12,2,7,3,0
6,7.46,29,20,2,7,3,0
11,60.22,0,5,2,7,3,0
12,110.0,1,1,2,7,3,0
4,82.21,3,3,2,7,3,0
4,9.37,6,19,2,7,3,0
11,86.17,22,12,2,7,3,0
13,52.86,19,0,2,7,3,0
13,45.02,17,3,2,7,3,0
12,32.75,10,7,3,7,3,0
12,103.84,28,3,3,7,3,0
11,45.14,6,19,3,7,3,0
12,226.17,1,11,3,7,3,0
4,290.74,25,16,3,7,3,0
7,41.86,11,11,3,7,3,0
7,35.17,11,19,3,7,3,0
11,75.62,12,5,3,7,3,0
12,110.7,22,12,4,7,3,0
7,174.49,11,3,4,7,3,0
12,84.77,0,0,4,7,3,0
12,145.06,4,1,5,7,3,0
11,82.88,28,0,5,7,3,0
13,55.31,7,2,5,7,3,0
13,96.85,33,15,5,7,3,0
11,52.36,11,19,6,7,3,0
12,63.33,18,14,6,7,3,0
13,35.86,16,4,6,7,3,0
7,53.59,21,13,6,7,3,0
7,5.48,14,21,7,7,3,0
12,189.45,11,3,7,7,3,0
6,8.33,24,17,7,7,3,0
13,21.24,8,2,7,7,3,0
11,42.55,21,13,7,7,3,0
12,104.8,35,3,7,7,3,0
4,2.01,30,15,7,7,3,0
12,201.47,16,4,7,7,3,0
4,3.14,21,1,7,7,3,0
12,76.05,6,11,7,7,3,0
12,127.64,13,18,7,7,3,0
7,59.24,29,20,7,7,3,0
7,60.35,11,20,7,7,3,0
11,47.34,11,12,7,7,3,0
12,144.19,6,19,7,7,3,0
4,6.9,0,0,7,7,3,0
12,96.56,27,19,8,7,3,0
12,104.25,8,8,8,7,3,0
13,110.26,11,14,8,7,3,0
6,9.55,0,0,8,7,3,0
11,76.86,15,6,8,7,3,0
9,4.36,3,3,8,7,3,0
7,6.55,17,3,8,7,3,0
11,40.37,7,15,9,7,3,0
11,42.43,8,8,9,7,3,0
8,56.26,15,19,9,7,3,0
12,166.23,23,16,9,7,3,0
13,45.04,17,3,9,7,3,0
12,158.63,21,13,9,7,3,0
7,367.57,13,18,9,7,3,0
6,2.81,0,0,10,7,3,0
6,20.27,4,2,10,7,3,0
11,51.49,2,10,10,7,3,0
11,75.41,15,5,10,7,3,0
11,87.16,11,14,10,7,3,0
9,50.21,23,16,10,7,3,0
13,79.94,1,20,10,7,3,0
12,149.69,17,7,10,7,3,0
12,94.03,8,2,11,7,3,0
7,15.28,5,5,11,7,3,0
12,67.77,30,0,11,7,3,0
0,3.42,13,18,12,7,3,0
10,6.06,11,20,12,7,3,0
6,4.74,13,18,12,7,3,0
9,4.46,8,9,12,7,3,0
0,64.51,13,18,12,7,3,0
0,1.56,13,18,12,7,3,0
3,8.14,5,10,12,7,3,0
8,69.39,2,14,12,7,3,0
9,3.24,8,2,12,7,3,0
2,154.36,2,8,12,7,3,0
1,45.0,27,19,13,7,3,0
4,69.87,2,14,13,7,3,0
3,1.74,3,3,13,7,3,0
1,7.05,10,7,13,7,3,0
3,17.51,11,14,13,7,3,0
3,52.85,7,15,13,7,3,0
4,9.3,10,7,13,7,3,0
2,31.5,2,9,13,7,3,0
10,410.0,27,19,13,7,3,0
1,41.78,22,12,13,7,3,0
8,78.83,17,7,13,7,3,0
9,8.6,2,10,13,7,3,0
4,1199.47,5,5,14,7,3,0
0,52.02,15,5,14,7,3,0
3,79.54,11,11,14,7,3,0
5,18.9,11,11,14,7,3,0
10,478.67,28,3,14,7,3,0
4,1.03,2,8,14,7,3,0
2,60.72,18,14,14,7,3,0
1,126.0,21,9,15,7,3,0
10,6.67,2,7,15,7,3,0
3,7.31,11,19,15,7,3,0
4,6.04,16,15,15,7,3,0
8,15.77,6,11,15,7,3,0
0,47.75,5,10,15,7,3,0
4,24.33,25,18,15,7,3,0
2,25.36,31,9,15,7,3,0
2,10.1,2,8,15,7,3,0
5,43.71,7,16,15,7,3,0
2,68.9,28,3,15,7,3,0
1,53.08,30,14,15,7,3,0
2,41.68,18,14,15,7,3,0
10,7.03,30,15,15,7,3,0
2,62.48,2,7,15,7,3,0
2,76.39,22,12,15,7,3,0
1,215.13,30,0,16,7,3,0
3,25.62,11,11,16,7,3,0
1,109.27,30,0,16,7,3,0
8,19.05,2,2,16,7,3,0
5,76.05,7,15,16,7,3,0
5,43.17,1,1,16,7,3,0
0,29.83,2,14,16,7,3,0
2,125.48,12,5,16,7,3,0
4,3.38,21,13,16,7,3,0
3,9.97,3,3,16,7,3,0
9,134.58,4,4,17,7,3,0
5,70.29,31,9,17,7,3,0
0,38.2,0,0,17,7,3,0
9,7.96,25,21,17,7,3,0
9,6.02,22,12,17,7,3,0
5,5.45,15,5,17,7,3,0
0,117.22,17,7,17,7,3,0
1,21.8,25,18,17,7,3,0
2,115.29,10,7,17,7,3,0
1,19.87,11,19,18,7,3,0
5,14.05,28,0,18,7,3,0
2,7.05,22,12,18,7,3,0
5,1.01,21,13,18,7,3,0
1,110.61,14,13,18,7,3,0
3,122.22,4,4,18,7,3,0
1,42.22,2,14,18,7,3,0
1,3.15,0,12,18,7,3,0
5,10.45,16,4,18,7,3,0
6,198.32,6,11,18,7,3,0
2,46.53,7,15,18,7,3,0
4,8.43,13,18,18,7,3,0
9,76.01,16,4,18,7,3,0
5,3.01,2,10,19,7,3,0
3,108.16,2,8,19,7,3,0
5,1.85,11,12,19,7,3,0
3,30.79,10,7,19,7,3,0
2,8.31,17,3,19,7,3,0
3,143.94,16,4,19,7,3,0
5,6.14,16,4,19,7,3,0
4,139.33,14,13,19,7,3,0
0,43.3,4,2,19,7,3,0
1,42.29,17,3,19,7,3,0
2,25.17,8,9,19,7,3,0
5,34.49,14,21,20,7,3,0
10,7.98,28,19,20,7,3,0
5,69.89,23,16,20,7,3,0
5,5.91,2,2,20,7,3,0
2,16.94,22,12,20,7,3,0
1,29.97,2,10,20,7,3,0
5,5.08,12,5,20,7,3,0
5,51.5,1,1,20,7,3,0
2,15.5,16,15,20,7,3,0
0,35.55,29,20,21,7,3,0
5,79.71,28,3,21,7,3,0
2,78.96,24,17,21,7,3,0
9,163.5,16,4,21,7,3,0
9,5.92,15,5,21,7,3,0
10,7.65,11,21,21,7,3,0
10,6.28,18,14,21,7,3,0
0,75.66,20,18,21,7,3,0
6,7.31,5,10,21,7,3,0
9,2.12,2,10,21,7,3,0
2,54.19,30,0,21,7,3,0
8,190.79,2,2,21,7,3,0
3,109.53,17,7,21,7,3,0
4,9.37,32,11,21,7,3,0
0,76.74,21,10,22,7,3,0
10,1.14,5,10,22,7,3,0
3,76.24,27,19,22,7,3,0
5,128.9,11,3,22,7,3,0
1,29.7,16,4,22,7,3,0
3,122.93,2,8,22,7,3,0
0,108.89,17,7,22,7,3,0
4,1.13,11,12,22,7,3,0
0,79.43,0,5,23,7,3,0
2,31.72,6,6,23,7,3,0
4,35.24,1,1,23,7,3,0
2,70.28,1,1,23,7,3,0
2,52.46,11,3,23,7,3,0
7,4.06,13,1,23,7,3,0
1,51.62,9,10,23,7,3,0
1,43.2,1,11,23,7,3,0
3,19.56,2,7,23,7,3,0
2,59.74,17,3,23,7,3,0
9,2.51,25,18,23,7,3,0
0,20.25,0,5,23,7,3,0
3,165.65,5,10,23,7,3,0
12,92.67,30,14,0,7,4,0
11,63.26,7,15,0,7,4,0
12,113.76,7,15,0,7,4,0
12,59.1,6,6,0,7,4,0
6,3.99,8,8,0,7,4,0
9,83.11,3,3,0,7,4,0
9,3.12,4,2,0,7,4,0
6,61.9,2,9,0,7,4,0
13,32.56,11,21,1,7,4,0
7,419.2,26,8,1,7,4,0
12,16.25,18,14,1,7,4,0
11,45.04,22,12,1,7,4,0
9,91.06,28,3,1,7,4,0
12,138.65,21,13,1,7,4,0
7,20.53,8,2,1,7,4,0
8,144.76,24,17,1,7,4,0
11,83.03,8,2,1,7,4,0
6,14.62,8,9,2,7,4,0
9,212.26,11,2,2,7,4,0
12,145.03,11,20,2,7,4,0
4,2.73,33,15,2,7,4,0
9,91.56,7,2,2,7,4,0
12,170.57,3,3,3,7,4,0
12,112.73,11,11,3,7,4,0
12,101.66,4,4,3,7,4,0
12,83.57,11,12,3,7,4,0
11,94.1,2,14,3,7,4,0
12,136.98,4,2,3,7,4,0
7,31.03,9,8,3,7,4,0
11,49.67,9,10,4,7,4,0
9,1.18,33,15,4,7,4,0
12,227.36,5,5,4,7,4,0
11,79.99,5,7,4,7,4,0
7,9.37,6,19,4,7,4,0
13,50.85,17,7,4,7,4,0
12,201.36,2,8,5,7,4,0
7,4.86,2,21,5,7,4,0
9,7.49,6,19,5,7,4,0
11,63.56,5,7,5,7,4,0
9,2.7,28,0,5,7,4,0
11,49.5,9,8,6,7,4,0
7,90.54,16,4,6,7,4,0
7,1052.35,13,18,6,7,4,0
7,105.18,18,14,6,7,4,0
9,3.15,11,19,6,7,4,0
6,21.1,2,7,6,7,4,0
11,67.01,28,3,7,7,4,0
3,10.03,1,20,7,7,4,0
11,76.03,11,12,7,7,4,0
11,66.63,9,10,7,7,4,0
9,95.62,28,3,7,7,4,0
6,6.52,2,9,7,7,4,0
12,96.09,27,19,7,7,4,0
12,111.29,7,15,8,7,4,0
7,5.94,11,20,8,7,4,0
3,63.06,1,20,8,7,4,0
4,17.23,31,15,8,7,4,0
11,46.59,9,8,8,7,4,0
13,82.4,0,20,8,7,4,0
12,107.28,7,2,8,7,4,0
4,479.06,23,16,9,7,4,0
12,115.12,9,8,9,7,4,0
7,2.35,2,10,9,7,4,0
12,127.89,14,21,9,7,4,0
9,7.91,28,19,9,7,4,0
4,21.54,9,10,10,7,4,0
11,56.11,9,10,10,7,4,0
4,2.6,26,8,10,7,4,0
11,58.53,11,14,10,7,4,0
9,1070.02,11,19,10,7,4,0
11,50.91,13,1,10,7,4,0
11,56.45,4,2,10,7,4,0
12,98.73,13,18,11,7,4,0
12,192.5,16,4,11,7,4,0
6,2.06,16,4,11,7,4,0
11,39.07,26,8,11,7,4,0
6,8.28,4,2,11,7,4,0
6,54.28,8,9,11,7,4,0
12,193.32,2,9,11,7,4,0
9,8.1,5,5,12,7,4,0
3,82.16,20,18,12,7,4,0
5,46.21,1,11,12,7,4,0
4,7.58,21,13,12,7,4,0
5,66.57,16,4,12,7,4,0
8,23.01,2,7,12,7,4,0
1,9.31,22,12,12,7,4,0
2,12.5,25,18,12,7,4,0
1,8.61,4,4,12,7,4,0
2,22.91,25,16,12,7,4,0
8,75.85,13,1,13,7,4,0
1,98.28,30,0,13,7,4,0
6,1.56,5,10,13,7,4,0
0,10.16,3,3,13,7,4,0
5,36.45,17,3,13,7,4,0
4,9.92,21,13,13,7,4,0
4,364.74,2,10,13,7,4,0
5,4.55,11,2,13,7,4,0
3,9.2,11,19,14,7,4,0
3,66.57,27,19,14,7,4,0
9,12.68,2,14,14,7,4,0
1,25.81,11,3,14,7,4,0
8,3.85,11,12,14,7,4,0
8,8.65,17,3,14,7,4,0
1,24.5,31,9,14,7,4,0
9,4.73,21,13,14,7,4,0
1,35.87,4,4,14,7,4,0
0,5.45,31,9,14,7,4,0
9,5.37,4,4,14,7,4,0
6,168.22,25,18,15,7,4,0
8,134.0,21,9,15,7,4,0
5,2.5,11,2,15,7,4,0
1,97.53,13,1,15,7,4,0
6,350.63,16,4,15,7,4,0
2,21.49,22,12,15,7,4,0
10,1.26,11,14,15,7,4,0
4,1.15,5,5,15,7,4,0
1,72.71,22,12,15,7,4,0
10,3.6,33,20,15,7,4,0
5,34.68,17,7,15,7,4,0
0,77.01,26,8,15,7,4,0
2,56.96,26,8,15,7,4,0
7,5.57,13,18,16,7,4,0
3,6.11,0,5,16,7,4,0
0,4.79,25,16,16,7,4,0
1,39.81,24,17,16,7,4,0
1,66.34,5,5,16,7,4,0
1,23.34,11,21,16,7,4,0
3,27.93,22,12,16,7,4,0
9,15.76,1,11,16,7,4,0
3,111.86,7,16,16,7,4,0
1,6.53,2,8,16,7,4,0
3,2.82,26,8,16,7,4,0
1,7.34,11,3,17,7,4,0
2,56.08,13,18,17,7,4,0
6,5.4,2,10,17,7,4,0
1,27.1,6,6,17,7,4,0
1,47.73,17,3,17,7,4,0
2,11.23,18,14,17,7,4,0
2,66.06,24,17,17,7,4,0
1,106.87,2,7,17,7,4,0
5,25.58,6,11,17,7,4,0
4,4.02,1,11,17,7,4,0
1,27.59,11,3,17,7,4,0
1,8.41,17,3,17,7,4,0
4,4.54,8,9,17,7,4,0
5,83.39,16,4,17,7,4,0
6,7.55,2,10,18,7,4,0
4,8.67,2,10,18,7,4,0
9,1.18,13,18,18,7,4,0
6,1.97,22,12,18,7,4,0
0,106.36,1,1,18,7,4,0
6,8.21,6,6,18,7,4,0
3,121.7,20,1,18,7,4,0
6,301.76,6,11,18,7,4,0
6,57.04,8,2,18,7,4,0
5,107.76,8,8,18,7,4,0
8,59.62,29,6,18,7,4,0
4,4.95,6,6,18,7,4,0
2,72.99,5,10,19,7,4,0
3,10.69,30,15,19,7,4,0
5,74.7,35,3,19,7,4,0
2,26.71,2,2,19,7,4,0
4,6.35,18,14,19,7,4,0
5,17.36,2,9,19,7,4,0
2,34.23,10,7,19,7,4,0
